año,kilometraje,cilindraje,marca,combustible,tipo_transmision,traccion,uso,zona,falla_frenos,falla_motor,falla_llantas,falla_direccion,falla_suspension,falla_luces,falla_espejos,resultado
2000,450000,2000,Mazda,gasolina,manual,4x2,publico,rural,1,0,0,1,1,1,1,1
2016,225864,1400,Kia,gasolina,manual,4x4,publico,rural,0,1,0,1,1,0,0,0
2008,303305,1400,Renault,gasolina,manual,4x2,publico,rural,1,1,0,1,1,0,0,1
2001,225712,2400,Ford,gasolina,automatica,4x2,particular,rural,1,1,1,0,0,1,1,0
2004,221025,1400,Renault,gasolina,automatica,4x4,particular,rural,1,1,0,1,1,1,0,1
2008,291724,1200,Chevrolet,gasolina,manual,4x2,particular,urbano,1,0,1,0,0,0,0,0
2004,267649,1600,Nissan,gasolina,automatica,4x4,particular,rural,1,1,1,1,0,0,0,1
2007,280101,1600,Ford,gasolina,manual,4x2,particular,urbano,0,1,0,1,1,1,0,1
2004,450000,1600,Chevrolet,gasolina,automatica,4x4,particular,rural,1,0,1,1,1,0,0,1
2020,61466,1600,Renault,gasolina,automatica,4x2,particular,urbano,0,0,0,0,0,0,0,0
2003,307299,1400,Toyota,gas,automatica,4x4,particular,urbano,0,1,0,1,1,1,0,0
2023,32362,2400,Honda,gasolina,manual,4x2,publico,urbano,0,0,0,0,0,0,0,0
1998,450000,1600,Mazda,gasolina,automatica,4x2,publico,urbano,1,1,1,1,1,1,1,1
2003,450000,2400,Mazda,gas,automatica,4x2,particular,urbano,0,1,0,0,1,1,0,1
2016,137617,1800,Hyundai,diesel,automatica,4x2,publico,urbano,1,1,0,0,0,0,1,0
2001,433025,1400,Chevrolet,gasolina,automatica,4x4,particular,urbano,1,0,1,1,1,1,1,1
2012,95898,1000,Chevrolet,gasolina,manual,4x2,particular,rural,1,1,0,0,0,1,0,1
2007,450000,1600,Nissan,gasolina,automatica,4x2,publico,urbano,1,0,0,0,0,0,0,1
2018,138013,1200,Renault,gasolina,automatica,4x2,publico,urbano,0,1,0,0,1,0,0,1
2003,450000,1200,Chevrolet,gasolina,automatica,4x2,publico,urbano,1,1,0,0,0,1,1,1
2016,206676,1600,Chevrolet,gasolina,automatica,4x2,publico,rural,1,1,1,1,1,0,1,1
2010,191238,1400,Hyundai,gasolina,manual,4x2,particular,rural,1,1,0,0,1,1,1,1
2002,289587,1600,Chevrolet,diesel,automatica,4x2,particular,urbano,1,0,0,1,0,1,1,0
2021,55488,1400,Suzuki,gasolina,manual,4x4,particular,rural,1,0,0,0,0,0,0,0
2015,38007,1400,Volkswagen,diesel,automatica,4x4,particular,urbano,0,1,0,0,1,0,0,0
2018,92014,2500,Mitsubishi,gasolina,manual,4x2,particular,urbano,1,0,0,1,1,0,0,1
2005,165638,1800,Volkswagen,gasolina,manual,4x2,particular,urbano,1,0,1,0,1,1,1,1
2015,145325,2000,Ford,gasolina,automatica,4x2,particular,urbano,1,0,0,0,0,1,0,0
1999,311377,2400,Hyundai,gasolina,automatica,4x4,particular,urbano,1,1,1,0,1,1,1,0
2014,128520,1500,Renault,gasolina,manual,4x2,particular,urbano,1,0,0,0,0,0,0,1
2022,62753,2400,Mitsubishi,gasolina,manual,4x4,publico,urbano,0,0,0,0,0,1,0,0
2023,15797,1500,Toyota,diesel,automatica,4x2,particular,rural,0,0,0,0,0,0,0,0
2009,176856,1500,Chevrolet,diesel,manual,4x4,particular,urbano,0,0,1,1,1,1,1,0
2016,134139,1400,Hyundai,gasolina,manual,4x2,particular,urbano,0,0,0,0,0,0,1,0
2011,285720,1500,Renault,gasolina,manual,4x2,particular,rural,1,1,0,1,0,0,0,1
2012,200835,1000,Chevrolet,diesel,automatica,4x2,particular,urbano,0,1,0,1,1,0,1,1
2007,262051,1000,Suzuki,gasolina,automatica,4x2,particular,urbano,0,1,1,1,1,1,1,1
2006,380885,1000,Kia,diesel,manual,4x2,publico,urbano,0,1,1,1,1,0,1,0
2010,441321,1400,Chevrolet,diesel,manual,4x4,publico,rural,1,1,1,1,1,0,1,1
2009,245150,2500,Mitsubishi,gasolina,manual,4x2,particular,urbano,1,1,0,1,0,1,1,0
2011,341075,1500,Renault,gasolina,manual,4x2,publico,rural,0,1,1,1,1,0,1,1
2005,450000,3000,Mitsubishi,gasolina,manual,4x4,publico,urbano,1,1,1,0,1,0,1,1
2004,311520,1400,Toyota,gasolina,manual,4x4,particular,rural,1,1,0,1,1,1,1,1
2016,123185,2400,Nissan,gasolina,manual,4x2,particular,urbano,1,1,1,0,0,1,0,1
2003,434025,1500,Hyundai,diesel,manual,4x4,publico,urbano,1,1,1,1,1,1,1,1
2010,267218,1800,Mitsubishi,gasolina,manual,4x4,particular,urbano,0,1,1,1,1,1,1,1
2006,247998,1600,Mazda,gasolina,manual,4x2,particular,urbano,0,1,1,0,1,1,1,1
2005,450000,1000,Suzuki,gasolina,manual,4x2,publico,urbano,1,1,1,1,1,1,1,1
2014,184145,1500,Chevrolet,gas,manual,4x2,particular,rural,1,1,1,0,1,0,1,0
2020,55215,1600,Kia,diesel,manual,4x2,particular,urbano,0,0,0,1,0,0,0,1
2017,102112,1400,Ford,gasolina,automatica,4x2,particular,urbano,0,1,0,1,1,0,0,1
2020,98207,3500,Dodge,gasolina,automatica,4x4,publico,urbano,0,0,0,1,0,0,1,0
2023,12061,2000,Mazda,gasolina,automatica,4x2,particular,urbano,0,0,0,0,0,0,0,0
2015,171112,1600,Hyundai,gasolina,manual,4x2,particular,urbano,0,1,0,1,1,0,0,1
1999,450000,2000,Nissan,gasolina,manual,4x4,publico,rural,0,1,0,1,1,1,1,1
2006,382328,1500,Volkswagen,gasolina,manual,4x2,publico,urbano,0,1,1,1,1,1,1,0
2001,450000,1400,Hyundai,gasolina,manual,4x4,publico,rural,0,0,1,0,1,0,1,1
2016,142772,2000,Dodge,gasolina,automatica,4x2,particular,urbano,1,1,1,0,0,0,0,1
2015,112417,2400,Toyota,diesel,manual,4x2,particular,urbano,0,0,1,0,1,1,0,1
2007,352838,2400,Hyundai,gasolina,manual,4x2,particular,urbano,1,1,0,1,0,1,0,1
2008,265805,1800,Peugeot,gasolina,automatica,4x2,particular,urbano,1,0,0,1,0,0,0,0
2001,450000,1500,Hyundai,gasolina,manual,4x4,publico,urbano,1,0,1,1,0,0,0,1
2007,203872,1600,Mazda,gasolina,manual,4x4,particular,urbano,0,1,1,1,1,0,1,1
2001,338613,1400,Volkswagen,gasolina,automatica,4x2,particular,urbano,0,0,1,1,0,0,1,0
2005,450000,2400,Toyota,gasolina,manual,4x2,publico,urbano,0,1,0,1,0,1,1,1
2004,267077,1500,Ford,gasolina,automatica,4x2,particular,urbano,0,0,1,0,0,1,1,1
2008,310086,1000,Renault,gasolina,manual,4x2,particular,rural,1,0,1,0,1,1,1,1
2004,450000,2000,Volkswagen,gasolina,manual,4x2,publico,urbano,1,1,1,0,1,1,1,1
2019,79516,1000,Kia,diesel,manual,4x4,particular,rural,0,0,0,0,0,1,0,0
2010,122094,1600,Toyota,gasolina,manual,4x2,publico,rural,1,1,0,0,1,1,1,1
2008,152872,1500,Renault,gasolina,manual,4x2,particular,rural,0,1,0,1,1,0,1,1
2007,341705,2000,Mitsubishi,gasolina,manual,4x2,particular,urbano,0,1,0,0,0,1,1,1
2007,242184,1500,Hyundai,gas,manual,4x2,particular,urbano,0,0,1,0,1,1,0,1
2017,95730,2000,Mitsubishi,gasolina,automatica,4x2,particular,rural,0,0,0,1,0,0,0,0
2009,417451,1400,Renault,gasolina,manual,4x2,publico,urbano,1,1,0,0,1,0,0,1
2018,102485,1500,Chevrolet,gasolina,manual,4x2,publico,urbano,0,0,0,0,0,0,0,0
2018,90208,2400,Mazda,gasolina,manual,4x2,particular,urbano,1,0,0,0,0,0,0,0
2004,325539,1000,Renault,gasolina,manual,4x2,particular,rural,1,0,1,1,0,0,1,1
2009,319128,1000,Chevrolet,gasolina,manual,4x2,publico,urbano,0,1,0,0,0,0,1,1
1999,450000,1600,Ford,diesel,manual,4x4,publico,rural,1,1,1,1,1,1,1,1
2006,292975,1600,Ford,gasolina,manual,4x4,particular,urbano,0,1,1,1,1,0,1,1
2020,42988,1500,Chevrolet,gasolina,manual,4x2,particular,urbano,0,0,0,0,0,0,0,0
1999,400270,1500,Renault,gasolina,manual,4x2,particular,rural,1,1,1,1,1,1,1,1
2020,54832,1200,Chevrolet,gasolina,automatica,4x2,particular,rural,0,0,1,0,1,0,0,0
2020,61828,1200,Chevrolet,diesel,manual,4x2,particular,urbano,0,1,1,0,1,0,0,1
2008,285901,1400,Toyota,gas,automatica,4x2,particular,urbano,1,0,1,0,0,1,1,1
2011,152182,2400,Ford,gasolina,manual,4x4,particular,urbano,0,1,0,1,0,1,1,0
2006,428251,1800,Honda,gas,automatica,4x4,publico,urbano,1,1,1,1,1,1,1,1
2022,27487,1600,Chevrolet,gasolina,manual,4x2,particular,rural,0,0,0,1,0,0,0,0
2007,236533,1400,Volkswagen,gasolina,manual,4x2,particular,urbano,1,1,1,0,1,1,1,1
2011,113149,1600,Toyota,diesel,automatica,4x2,particular,rural,1,1,0,0,0,0,1,1
2013,136578,1200,Chevrolet,gasolina,manual,4x2,particular,urbano,1,0,0,1,1,0,1,0
2005,404057,1600,Volkswagen,gasolina,automatica,4x2,publico,urbano,1,1,0,1,1,1,1,1
2007,245297,1400,Chevrolet,gasolina,manual,4x2,publico,urbano,1,1,1,1,1,1,1,1
2021,75631,1600,Renault,gasolina,automatica,4x2,publico,rural,0,0,0,0,0,0,1,0
2001,300074,1600,Renault,gasolina,automatica,4x4,particular,rural,1,0,1,0,1,0,0,1
2014,238777,2000,Mitsubishi,gas,manual,4x4,publico,urbano,0,0,1,1,0,0,0,0
2021,63731,1200,Chevrolet,diesel,manual,4x2,particular,urbano,0,0,0,1,0,0,0,0
2005,268411,1800,Dodge,diesel,manual,4x2,particular,urbano,1,1,0,0,0,1,1,1
2014,101024,1500,Honda,diesel,automatica,4x2,particular,rural,0,0,0,1,1,0,0,0
2017,92622,1500,Suzuki,gasolina,manual,4x4,particular,urbano,0,1,0,0,0,0,0,1
2008,132306,1500,Nissan,gas,manual,4x2,particular,urbano,1,0,1,1,1,0,1,1
2005,281411,2400,Ford,diesel,manual,4x4,particular,urbano,1,1,0,1,1,0,0,1
2002,312475,1400,Hyundai,gasolina,automatica,4x4,particular,urbano,0,1,1,0,1,1,1,1
1999,450000,1600,Chevrolet,gasolina,manual,4x2,particular,urbano,1,1,1,1,1,0,1,1
2017,91776,1600,Renault,gasolina,manual,4x2,particular,urbano,0,0,0,1,0,0,0,1
2000,450000,1400,Renault,diesel,manual,4x2,publico,urbano,1,1,0,1,0,1,1,1
2017,129819,1400,Volkswagen,gasolina,manual,4x2,particular,urbano,0,0,1,0,0,0,0,0
2023,22586,2400,Mitsubishi,gasolina,manual,4x2,particular,rural,0,0,0,1,0,1,0,0
2002,330701,2400,Ford,gasolina,automatica,4x2,particular,rural,1,1,0,1,1,1,1,0
2014,85047,1600,Toyota,gasolina,manual,4x4,particular,rural,1,0,1,1,0,0,0,0
2019,60997,1800,Volkswagen,gasolina,automatica,4x2,particular,urbano,0,0,0,0,0,0,1,0
1998,450000,1400,Mazda,gasolina,manual,4x2,particular,rural,1,1,0,1,1,1,0,1
2003,450000,2400,Ford,gasolina,manual,4x4,publico,urbano,0,0,0,1,0,1,0,1
2009,160389,1400,Toyota,gasolina,automatica,4x2,particular,rural,1,1,1,1,1,1,0,1
2007,275712,1400,Renault,diesel,automatica,4x4,particular,rural,0,1,1,1,1,1,0,1
2005,450000,1800,Ford,gasolina,manual,4x2,publico,rural,1,1,1,0,1,1,1,1
2014,189702,2000,Mazda,diesel,manual,4x2,particular,rural,0,1,1,1,0,0,1,1
2020,63070,1400,Ford,gasolina,manual,4x2,particular,urbano,0,0,0,0,0,0,0,0
2010,284920,1000,Fiat,gasolina,automatica,4x2,publico,urbano,1,0,0,1,1,1,1,1
2002,401019,1000,Suzuki,diesel,automatica,4x4,particular,rural,1,1,0,0,1,0,1,1
2000,450000,1800,Mazda,gasolina,automatica,4x4,publico,rural,1,1,1,1,1,1,1,1
2015,189601,1000,Chevrolet,gasolina,manual,4x2,particular,rural,0,1,0,1,1,0,1,0
2007,252945,1800,Ford,diesel,manual,4x2,particular,urbano,0,1,1,1,0,0,1,1
2015,175385,1500,Kia,gasolina,manual,4x2,particular,urbano,0,0,1,1,1,1,0,1
2006,442297,1500,Hyundai,gasolina,manual,4x4,publico,urbano,1,0,1,1,1,0,1,1
2015,129060,3500,Dodge,gasolina,manual,4x2,particular,urbano,1,0,0,1,0,1,1,0
2001,375022,1200,Suzuki,gasolina,manual,4x2,particular,urbano,1,1,1,1,1,0,0,1
2019,69618,1200,Suzuki,diesel,manual,4x2,particular,urbano,0,0,0,0,1,0,0,0
2010,382018,1500,Mazda,gasolina,automatica,4x2,publico,urbano,0,0,1,1,0,1,1,1
2018,92827,1800,Toyota,gasolina,manual,4x4,particular,rural,0,1,1,0,1,0,1,0
2006,210292,1400,Kia,gasolina,automatica,4x4,particular,urbano,1,0,0,0,0,0,0,1
2009,145627,1400,Mazda,gasolina,automatica,4x2,particular,urbano,1,1,0,0,0,1,0,0
1998,258683,1600,Toyota,gasolina,automatica,4x2,particular,urbano,1,0,0,1,1,0,1,0
2013,191207,2000,Peugeot,gasolina,automatica,4x2,particular,urbano,1,1,0,1,0,1,0,0
1998,450000,2400,Volkswagen,gasolina,automatica,4x2,particular,urbano,0,0,1,1,0,1,0,0
2013,134900,1400,Kia,gasolina,automatica,4x2,particular,rural,0,1,0,1,1,1,0,0
2004,322778,2400,Volkswagen,gasolina,manual,4x4,particular,rural,1,1,1,1,1,0,1,1
2007,299937,2000,Hyundai,gasolina,manual,4x2,publico,urbano,0,1,0,1,0,0,1,0
2002,371026,1400,Chevrolet,gasolina,manual,4x2,particular,rural,1,1,0,0,0,0,1,1
2020,68957,2400,Dodge,gasolina,manual,4x2,particular,rural,0,0,0,0,1,0,0,0
2018,77938,1600,Hyundai,gasolina,automatica,4x2,particular,rural,0,1,0,1,0,0,0,1
2010,314436,1500,Kia,gas,manual,4x2,publico,urbano,1,1,0,0,0,1,0,0
2011,276728,1400,Nissan,gas,automatica,4x2,particular,rural,1,0,0,0,1,1,1,0
2011,152936,1200,Kia,diesel,manual,4x2,particular,rural,1,0,1,1,0,1,0,1
2004,313134,2000,Mazda,gasolina,manual,4x2,particular,urbano,1,0,1,0,1,1,1,1
2012,189370,2400,Ford,gasolina,manual,4x2,particular,rural,0,0,0,1,1,0,0,0
2021,44710,2000,Honda,gasolina,manual,4x2,particular,urbano,0,0,0,0,0,0,0,1
2014,225104,2400,Nissan,diesel,automatica,4x4,publico,urbano,1,1,1,0,0,0,1,1
2015,142086,1800,Toyota,gasolina,automatica,4x2,particular,urbano,1,0,0,0,0,0,1,1
2003,450000,1400,Ford,gasolina,automatica,4x2,publico,urbano,1,0,1,1,0,0,1,1
2011,191172,1800,Mazda,gasolina,automatica,4x2,particular,rural,0,1,0,1,1,0,0,0
2014,162890,1800,Mazda,gasolina,manual,4x2,particular,urbano,1,0,1,1,0,1,0,1
2014,243401,1500,Volkswagen,diesel,automatica,4x2,publico,rural,1,0,1,1,0,1,0,1
2006,450000,3000,Peugeot,gasolina,automatica,4x2,publico,urbano,1,1,0,0,0,0,1,1
2015,145384,1400,Chevrolet,gas,automatica,4x2,particular,urbano,0,0,0,0,1,0,0,0
2022,28181,1400,Chevrolet,diesel,automatica,4x2,particular,urbano,0,0,0,0,1,0,0,0
2011,174907,1400,Suzuki,gasolina,manual,4x4,particular,urbano,1,1,1,0,1,0,1,1
2009,194948,1200,Chevrolet,diesel,automatica,4x2,particular,urbano,0,1,0,1,1,1,0,1
2023,14785,1200,Renault,diesel,manual,4x4,publico,rural,0,0,0,0,0,0,0,0
2022,32955,2400,Volkswagen,gasolina,manual,4x4,particular,urbano,0,0,0,1,0,0,0,0
2017,117432,1600,Nissan,gasolina,manual,4x2,particular,urbano,0,1,0,0,0,0,0,0
1998,450000,1600,Renault,gasolina,automatica,4x2,publico,urbano,1,1,1,1,0,0,0,1
2016,141809,1400,Suzuki,gasolina,manual,4x2,particular,urbano,0,0,0,1,0,0,1,0
2010,237013,2000,Nissan,gasolina,manual,4x2,particular,urbano,1,0,0,1,0,1,0,1
2012,168388,1600,Mazda,gasolina,automatica,4x2,particular,rural,1,0,1,0,1,1,1,1
2008,263757,1000,Renault,gasolina,manual,4x2,particular,urbano,0,0,1,0,0,0,1,1
2015,179288,1500,Ford,gasolina,manual,4x4,particular,urbano,1,0,0,1,0,0,0,1
2002,276126,1500,Renault,gasolina,automatica,4x2,publico,urbano,1,1,1,1,1,0,1,1
1999,450000,2400,Toyota,gasolina,manual,4x2,publico,urbano,1,1,1,1,1,1,0,0
2019,64509,1600,Kia,gasolina,automatica,4x4,particular,urbano,1,0,1,0,0,0,0,1
2007,309092,1400,Renault,diesel,manual,4x2,particular,urbano,0,1,0,1,1,0,0,1
2008,372271,1800,Toyota,gasolina,automatica,4x2,particular,rural,1,0,0,1,1,0,0,1
2018,153607,1000,Renault,gasolina,automatica,4x2,publico,urbano,1,1,0,1,0,1,0,1
2006,411035,1500,Chevrolet,gasolina,manual,4x2,particular,urbano,1,0,1,0,0,1,0,1
2000,263378,1000,Kia,gasolina,automatica,4x2,particular,urbano,0,1,1,1,1,0,0,0
2001,450000,1500,Mazda,gasolina,automatica,4x2,publico,rural,0,1,0,1,0,1,1,1
2012,141364,3500,Dodge,gasolina,manual,4x2,particular,urbano,1,1,1,0,0,0,1,1
2006,366469,1500,Chevrolet,gasolina,manual,4x2,particular,urbano,1,1,0,0,1,0,0,1
1998,450000,1500,Hyundai,gasolina,automatica,4x2,particular,rural,0,1,1,1,1,1,1,1
2001,450000,1800,Ford,diesel,manual,4x2,particular,rural,0,1,0,1,0,0,1,1
2002,407420,1000,Chevrolet,gasolina,manual,4x2,particular,rural,0,1,1,1,1,1,0,0
2021,37888,1800,Mazda,gasolina,manual,4x2,particular,urbano,0,0,0,0,1,0,0,0
2019,71954,1000,Kia,diesel,automatica,4x2,particular,urbano,0,1,0,0,0,0,0,0
1998,450000,1600,Honda,gasolina,automatica,4x2,publico,urbano,1,1,0,1,1,0,1,1
2021,7753,1000,Renault,gasolina,manual,4x2,particular,rural,0,0,0,0,0,0,0,0
2000,385137,1600,Volkswagen,gasolina,automatica,4x2,particular,urbano,0,1,1,0,1,1,0,1
1998,330984,1200,Renault,gasolina,automatica,4x4,publico,urbano,1,1,1,1,1,1,1,1
2017,114365,1200,Renault,gasolina,automatica,4x2,particular,rural,1,0,0,0,0,0,1,1
2000,450000,2000,Toyota,gasolina,automatica,4x2,publico,urbano,1,1,0,1,1,1,1,1
2022,63162,2400,Nissan,diesel,manual,4x4,publico,rural,0,0,0,0,0,0,0,0
2002,408910,3000,Mitsubishi,gasolina,automatica,4x4,particular,rural,0,1,1,1,0,0,1,1
2002,450000,1400,Renault,diesel,automatica,4x2,publico,urbano,1,1,1,1,1,1,1,1
2022,27745,1000,Renault,gasolina,manual,4x2,particular,urbano,0,0,0,0,0,0,0,0
2020,88249,1200,Renault,gasolina,automatica,4x2,publico,rural,0,0,1,1,0,0,1,1
2014,97654,1500,Chevrolet,diesel,manual,4x4,particular,urbano,1,0,0,1,1,0,1,0
2017,106568,2400,Peugeot,diesel,automatica,4x2,particular,urbano,1,0,0,0,1,1,1,1
2004,307194,2500,Dodge,gasolina,manual,4x4,particular,rural,1,1,1,0,1,0,0,1
2023,27622,1600,Nissan,gasolina,manual,4x2,publico,urbano,0,0,0,0,0,0,0,0
2022,23621,2000,Toyota,gas,automatica,4x4,particular,rural,0,0,0,0,0,0,0,0
2007,450000,1600,Fiat,gasolina,manual,4x4,publico,urbano,0,1,1,1,1,0,1,1
2019,71346,1200,Renault,gasolina,automatica,4x4,particular,urbano,0,0,0,0,0,0,1,1
2018,87310,1000,Chevrolet,diesel,automatica,4x2,particular,rural,1,1,0,1,0,0,0,1
2006,399678,2000,Mazda,gasolina,automatica,4x2,publico,urbano,1,1,1,1,1,1,1,1
2020,88982,1800,Nissan,gas,automatica,4x2,particular,urbano,1,0,0,0,1,0,0,0
2001,355484,1400,Chevrolet,gasolina,manual,4x4,particular,urbano,0,1,0,1,1,1,0,0
2017,236592,2400,Toyota,gasolina,manual,4x2,publico,urbano,0,1,1,0,0,1,0,0
2015,163730,2000,Nissan,gasolina,automatica,4x4,publico,urbano,1,1,1,1,1,0,0,1
2020,40239,3000,Dodge,gas,manual,4x2,particular,urbano,0,0,0,0,0,0,0,1
2020,51703,1500,Renault,gasolina,manual,4x4,particular,rural,0,0,1,0,1,0,0,0
2017,96788,1500,Hyundai,diesel,manual,4x2,particular,rural,0,0,0,0,1,0,0,0
2004,450000,1800,Toyota,gasolina,manual,4x4,publico,rural,1,0,1,1,0,1,1,1
2004,194559,1400,Mazda,gasolina,manual,4x2,particular,rural,0,0,1,1,1,1,0,0
2016,152535,3500,Mitsubishi,gasolina,manual,4x2,publico,urbano,0,1,0,0,0,0,1,1
2004,420037,1500,Nissan,gasolina,automatica,4x2,publico,urbano,1,1,1,1,1,1,1,1
2017,80840,3000,Mitsubishi,gasolina,automatica,4x4,particular,rural,0,0,0,1,1,0,0,0
2014,157993,1000,Chevrolet,gasolina,manual,4x2,particular,rural,0,0,0,0,0,1,1,1
2015,178890,1600,Mazda,gasolina,manual,4x4,publico,urbano,0,1,0,1,0,0,1,1
2009,322177,1500,Toyota,gasolina,automatica,4x4,particular,rural,0,1,0,1,1,1,1,0
2005,336547,2000,Ford,gasolina,automatica,4x2,particular,urbano,0,0,0,0,0,0,1,1
2013,142862,2000,Peugeot,gasolina,automatica,4x2,particular,rural,1,0,0,0,1,1,1,0
2015,98465,1600,Kia,gasolina,manual,4x2,particular,urbano,0,1,1,1,0,0,0,1
2000,361106,1600,Volkswagen,gasolina,automatica,4x2,particular,rural,1,0,1,1,0,0,1,1
2020,38962,1600,Mazda,gas,automatica,4x2,particular,urbano,0,0,0,0,0,0,0,0
2019,52401,2000,Toyota,gas,automatica,4x2,particular,urbano,0,0,0,0,0,1,1,1
2011,427819,1500,Kia,gasolina,manual,4x2,publico,rural,0,1,0,0,0,0,0,1
2015,106962,1800,Nissan,gasolina,automatica,4x2,publico,rural,1,0,0,1,0,1,0,0
2015,282906,1400,Toyota,diesel,manual,4x2,publico,urbano,1,1,0,0,1,0,0,1
2019,60780,1800,Honda,gasolina,automatica,4x2,particular,rural,0,0,0,0,0,0,0,0
2012,196004,1500,Renault,gasolina,manual,4x2,particular,urbano,0,1,0,1,0,1,1,1
2001,371605,2400,Ford,gasolina,manual,4x2,particular,rural,0,1,1,1,1,1,0,1
1998,450000,2000,Volkswagen,gasolina,manual,4x2,publico,rural,1,1,1,1,1,1,1,1
2020,54595,1500,Volkswagen,diesel,manual,4x4,particular,rural,0,0,1,1,0,1,0,0
2011,206769,1600,Chevrolet,gasolina,automatica,4x2,particular,rural,1,0,0,0,0,0,0,1
1998,444022,1400,Toyota,gasolina,manual,4x2,particular,rural,0,0,0,0,1,1,0,0
2005,255191,3000,Mitsubishi,diesel,automatica,4x2,particular,rural,1,1,1,1,0,0,1,1
2011,226325,1500,Kia,gasolina,automatica,4x4,particular,urbano,0,0,1,0,1,1,0,1
2006,118439,1800,Hyundai,diesel,automatica,4x4,particular,urbano,1,1,1,1,1,0,0,1
2002,400287,1600,Chevrolet,diesel,automatica,4x2,particular,urbano,1,1,0,1,1,1,1,0
2013,150242,2500,Dodge,gasolina,manual,4x4,particular,urbano,1,1,1,1,0,1,0,1
2009,194988,1500,Toyota,diesel,manual,4x2,particular,urbano,1,1,1,0,0,0,1,1
2016,216014,1500,Hyundai,gas,manual,4x4,publico,rural,0,0,1,0,1,0,0,1
2003,450000,2500,Mitsubishi,gasolina,automatica,4x4,publico,urbano,1,1,0,0,1,1,1,1
2004,370772,1400,Chevrolet,gas,automatica,4x2,particular,rural,0,0,0,0,1,0,0,0
1999,450000,1500,Ford,gasolina,automatica,4x2,particular,urbano,1,1,1,1,1,0,1,1
2009,213735,2000,Dodge,gasolina,automatica,4x2,particular,urbano,1,1,0,1,1,0,1,1
2014,137414,1200,Renault,diesel,automatica,4x4,particular,rural,0,1,0,0,0,1,0,1
2004,286708,1800,Mazda,gasolina,automatica,4x2,particular,urbano,0,0,1,1,0,1,0,0
2011,177817,1600,Toyota,gasolina,automatica,4x4,particular,rural,0,0,0,1,0,0,0,0
2022,38009,1800,Honda,gasolina,automatica,4x2,particular,urbano,0,0,0,0,0,0,0,0
2021,44666,1600,Hyundai,diesel,manual,4x2,particular,rural,0,0,1,0,0,1,0,1
1998,448308,2000,Volkswagen,gasolina,automatica,4x2,particular,urbano,1,1,1,0,1,1,1,1
2018,82469,1000,Renault,gasolina,manual,4x4,particular,urbano,1,0,0,0,0,0,0,1
2001,376595,3000,Mitsubishi,gasolina,automatica,4x2,particular,urbano,0,1,1,0,1,1,1,1
2003,388613,2000,Nissan,gas,automatica,4x2,particular,urbano,0,1,1,0,1,0,1,0
2007,247789,1500,Suzuki,gasolina,manual,4x2,particular,rural,1,0,0,0,1,0,1,1
2022,33703,1400,Fiat,gasolina,manual,4x4,particular,urbano,0,0,0,0,0,0,0,0
2015,234701,1800,Toyota,gasolina,automatica,4x2,publico,urbano,0,1,1,1,0,1,0,1
1999,450000,1400,Suzuki,gasolina,automatica,4x2,publico,urbano,1,1,1,1,1,1,1,1
2022,20425,1600,Chevrolet,gasolina,automatica,4x2,particular,urbano,0,0,0,0,0,0,0,0
2022,63711,1500,Toyota,gasolina,automatica,4x2,publico,urbano,1,0,0,0,0,0,0,0
2022,21794,1400,Toyota,gas,manual,4x2,particular,urbano,0,0,0,0,0,1,0,0
2010,163760,1400,Renault,gasolina,automatica,4x2,particular,urbano,0,0,0,1,1,1,0,0
2014,160517,2400,Nissan,gasolina,manual,4x2,particular,urbano,1,1,0,0,1,0,0,1
1999,450000,1400,Renault,gasolina,automatica,4x2,publico,urbano,1,0,1,1,1,1,1,0
1998,359954,1000,Chevrolet,gas,manual,4x2,particular,urbano,0,1,1,1,1,1,1,1
2010,213645,1200,Renault,diesel,automatica,4x2,particular,urbano,0,1,0,0,1,1,0,0
2016,73790,1500,Chevrolet,gasolina,manual,4x2,particular,urbano,0,0,0,0,0,0,0,0
2017,121005,1600,Hyundai,gasolina,manual,4x4,publico,rural,1,1,1,0,1,0,1,1
2002,266195,1600,Hyundai,gasolina,manual,4x2,particular,urbano,1,1,1,0,1,1,0,1
2022,27916,1400,Nissan,gasolina,manual,4x2,particular,urbano,0,0,0,0,0,0,0,0
2012,235607,1600,Renault,diesel,automatica,4x2,particular,rural,1,1,1,0,1,1,0,1
2015,83411,1200,Chevrolet,gasolina,manual,4x2,particular,rural,0,1,0,0,1,1,1,0
2015,172373,2400,Hyundai,gasolina,automatica,4x2,particular,urbano,1,1,0,1,0,0,0,1
2009,196287,1400,Chevrolet,gasolina,automatica,4x4,particular,urbano,0,0,0,1,0,1,0,1
2006,378374,1400,Mazda,gas,manual,4x2,publico,urbano,1,1,1,0,0,1,1,1
2005,450000,1800,Toyota,diesel,automatica,4x2,publico,rural,1,1,1,0,0,0,0,1
2006,201586,1800,Toyota,gasolina,manual,4x2,particular,urbano,0,0,1,1,1,0,1,1
2016,150080,2400,Honda,diesel,manual,4x2,particular,rural,1,0,0,0,0,0,0,1
2007,274487,3500,Mitsubishi,diesel,automatica,4x4,particular,urbano,0,1,1,1,0,0,1,1
2010,276450,1800,Ford,gasolina,automatica,4x2,particular,urbano,1,0,0,0,0,0,0,0
2019,137534,1500,Chevrolet,diesel,automatica,4x4,publico,urbano,1,0,1,1,1,0,0,1
